"id"	"name"	"createdOn"	"createdBy"	"etag"	"modifiedOn"	"projectId"	"status"	"evaluationid"	"evaluationroundid"	"submitterid"	"submitteralias"	"entityid"	"entityversion"	"dockerrepositoryname"	"dockerdigest"
"9757942"	"final_submission"	"1756476395993"	"3446506"	"6b773ba6-0c68-4e56-92d4-3e6a58bf20f7"	"1756476462269"	"syn65877330"	"ACCEPTED"	"9616078"	"419"	"3446506"		"syn69074053"	"2"		
"9757946"	"final_submission"	"1756479390789"	"3446506"	"85fc5e51-80b8-4e81-bcaa-945a1f99152e"	"1756479437240"	"syn65877330"	"ACCEPTED"	"9616076"	"418"	"3446506"		"syn69074051"	"2"		
"9757967"	"single_0.bed"	"1756494298873"	"3553843"	"773e9e3b-1454-4cbd-8f72-63ab498010d3"	"1756494355281"	"syn65877330"	"ACCEPTED"	"9616070"		"3553843"		"syn69075300"	"1"		
"9757968"	"multi_0.bed"	"1756494946770"	"3553843"	"a6dda8cf-6c9d-4d52-985e-b31e902e75b6"	"1756495004164"	"syn65877330"	"ACCEPTED"	"9616073"		"3553843"		"syn69075424"	"1"		
"9757969"	"single_growthbg_0.bed"	"1756494977662"	"3553843"	"e1bf0dfc-78be-44a0-b6d7-3337692bc146"	"1756495031521"	"syn65877330"	"ACCEPTED"	"9616075"		"3553843"		"syn69075425"	"1"		
"9757970"	"multi_growthbg_0.bed"	"1756495777558"	"3553843"	"7372a935-b728-4992-abf4-41d746e58238"	"1756495835891"	"syn65877330"	"ACCEPTED"	"9616077"		"3553843"		"syn69075482"	"1"		
"9757983"	"submission 2"	"1756506917822"	"3554268"	"2afd9f98-2ae7-4635-ac89-b60b019aa0a2"	"1756506965218"	"syn65877330"	"ACCEPTED"	"9616070"		"3554268"		"syn69075911"	"1"		
"9758250"	"final_submission"	"1756729501600"	"3446506"	"4727e541-0a0f-4cc2-9608-bba19942b931"	"1756729565508"	"syn65877330"	"ACCEPTED"	"9616015"		"3446506"		"syn69089766"	"1"		
"9758251"	"final_submission"	"1756729628368"	"3446506"	"e4b91224-8089-46b6-a0ff-39a27c32641a"	"1756729682910"	"syn65877330"	"ACCEPTED"	"9616043"	"416"	"3446506"		"syn69089786"	"1"		
"9758283"	"submission 3"	"1756763016117"	"3554268"	"6b60ce78-1be0-41fb-9155-810fd6cd37b4"	"1756763081192"	"syn65877330"	"ACCEPTED"	"9616070"		"3554268"		"syn69177712"	"1"		
"9758293"	"first_submission"	"1756833825146"	"3446506"	"2456d21b-cc86-4406-b88d-e33e15da9df2"	"1756833887057"	"syn65877330"	"ACCEPTED"	"9616014"		"3446506"		"syn69349901"	"1"		
"9758303"	"second_submission"	"1756850535003"	"3446506"	"3c58613a-45b0-4636-aa80-deabc20ec9f6"	"1756850604290"	"syn65877330"	"ACCEPTED"	"9616014"		"3446506"		"syn69466881"	"1"		
"9758304"	"Attempt2"	"1756850904304"	"3508906"	"29c43214-7282-43e3-9cf0-786199619163"	"1756850954516"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69470486"	"1"		
"9758305"	"attempt3"	"1756851928606"	"3508906"	"ccc40115-4721-4357-b37e-629cf9bc5020"	"1756851977170"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69474770"	"1"		
"9758306"	"Attempt 4"	"1756852266289"	"3508906"	"6900f623-1567-40a4-a56f-58d682f23b79"	"1756852320744"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69476375"	"1"		
"9758307"	"third_submission"	"1756853594765"	"3446506"	"6fd7c69e-2859-4250-927e-6159826ec69c"	"1756853654287"	"syn65877330"	"ACCEPTED"	"9616014"		"3446506"		"syn69486050"	"1"		
"9758308"	"final_submission"	"1756853924380"	"3446506"	"03511f68-045a-4e4f-a3cf-426abe3e38ff"	"1756853986244"	"syn65877330"	"ACCEPTED"	"9616042"	"414"	"3446506"		"syn69488366"	"1"		
"9758309"	"first_submission"	"1756907279185"	"3446506"	"bc11c961-3850-418c-a952-4e360c63f860"	"1756907329295"	"syn65877330"	"ACCEPTED"	"9616013"		"3446506"		"syn69635018"	"2"		
"9758310"	"second_submission"	"1756912184598"	"3446506"	"ed33e793-dfcf-4c3c-a5f5-ef1dc6224043"	"1756912247327"	"syn65877330"	"ACCEPTED"	"9616013"		"3446506"		"syn69662357"	"1"		
"9758311"	"third_submission"	"1756912424817"	"3446506"	"3cafbc4d-2446-4993-af44-d14eb6c352b0"	"1756912483764"	"syn65877330"	"ACCEPTED"	"9616013"		"3446506"		"syn69665057"	"1"		
"9758318"	"fourth_submission"	"1756946652106"	"3446506"	"9b316d16-cf52-4445-9855-99fd3b363db7"	"1756946703727"	"syn65877330"	"ACCEPTED"	"9616013"		"3446506"		"syn69681603"	"1"		
"9758360"	"Guess 5"	"1757112477844"	"3508906"	"6f79f591-90fe-47ca-8b09-78d87ebb5a54"	"1757112531414"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69716141"	"1"		
"9758361"	"Guess 6"	"1757112734540"	"3508906"	"e4b4e2e0-60c3-4e9a-a2d8-0fd8df2d74c3"	"1757112784243"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69716495"	"1"		
"9758362"	"Guess 7"	"1757112943950"	"3508906"	"7c009d08-9daa-4988-b8f4-8293c792b020"	"1757113002431"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69716582"	"1"		
"9758363"	"Guess 8"	"1757113072277"	"3508906"	"cf9d26a0-61aa-4cf3-b8c2-b0bf795218ab"	"1757113128518"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69716706"	"1"		
"9758364"	"Guess 9"	"1757113316441"	"3508906"	"70895db9-189b-484b-892b-353f5e4e1282"	"1757113369332"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69717023"	"1"		
"9758365"	"Guess 10"	"1757113536457"	"3508906"	"f520ecd0-47db-42a9-883e-2e128dafdbca"	"1757113586980"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69717323"	"1"		
"9758366"	"Guess 11"	"1757114045649"	"3508906"	"1156ebf8-6c79-49d8-9271-81896775b350"	"1757114092637"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69718005"	"1"		
"9758367"	"Guess 12"	"1757114288156"	"3508906"	"df697c06-5625-4062-8831-2541a6ac1eb6"	"1757114345943"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69718367"	"1"		
"9758368"	"Guess 13"	"1757114538912"	"3508906"	"5796fd49-6395-42ee-b8b7-70ad9fb6843d"	"1757114586396"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69718692"	"1"		
"9758369"	"Guess 14"	"1757114781728"	"3508906"	"3b1b155b-4058-47de-9c02-e6a294a76053"	"1757114838687"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69719023"	"1"		
"9758370"	"Guess 15"	"1757114973580"	"3508906"	"c80a63ae-ea90-47b7-912c-03f73304cb87"	"1757115033724"	"syn65877330"	"ACCEPTED"	"9616070"		"3508906"		"syn69719277"	"1"		
"9758371"	"submission 4"	"1757115374101"	"3554268"	"c810e715-6d92-4667-9348-e81cfdb4fc23"	"1757115425045"	"syn65877330"	"ACCEPTED"	"9616070"		"3554268"		"syn69719801"	"1"		
"9758373"	"submission 5"	"1757118334275"	"3554268"	"ac1fcbf2-47e7-478d-bc99-af41b6f39887"	"1757118390879"	"syn65877330"	"ACCEPTED"	"9616070"		"3554268"		"syn69721811"	"1"		
"9758376"	"submission 6"	"1757163751079"	"3554268"	"76b2f07e-b150-49af-b0a8-b01bf7c1fbbe"	"1757163798364"	"syn65877330"	"ACCEPTED"	"9616070"		"3554268"		"syn69725544"	"1"		
"9758457"	"Attempt 1"	"1757452997774"	"3508154"	"23ba2f95-21c7-4c9b-9961-4dbd7784caa7"	"1757453065839"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn69762367"	"1"		
"9758484"	"GHIST_2025_bottleneck.submission.yaml"	"1757528994597"	"3554444"	"7ec0b797-5cc0-4f06-91f5-21ebd65389dc"	"1757529056178"	"syn65877330"	"INVALID"	"9616012"		"3554444"		"syn66517912"	"3"		
"9758539"	"testing"	"1757705353090"	"3508154"	"8b5a3552-7541-443d-ad7a-f7c26b8945cd"	"1757705402268"	"syn65877330"	"ACCEPTED"	"9616012"		"3508154"		"syn69811329"	"1"		
"9758542"	"bottleneck_dadiresults2.yaml"	"1757707995613"	"3508154"	"b2a178fc-c3cd-41bb-9fb0-e895c621d85c"	"1757708043508"	"syn65877330"	"ACCEPTED"	"9616012"		"3508154"		"syn69811654"	"1"		
"9759112"	"GHIST_2025_bottleneck.submission.yaml"	"1758049021163"	"3554444"	"48594028-7d64-42f8-be28-6a07a451f819"	"1758049084035"	"syn65877330"	"ACCEPTED"	"9616012"		"3554444"		"syn69855254"	"1"		
"9759237"	"fifth_submission"	"1758198555878"	"3446506"	"097de5ca-0a66-45f4-9da6-04432d237afe"	"1758198625899"	"syn65877330"	"ACCEPTED"	"9616013"		"3446506"		"syn69869284"	"2"		
"9759434"	"sweep_submission.from_cnn.bed"	"1758519630181"	"3554444"	"ed4d7b37-f509-418f-85bf-7a2592fed2e1"	"1758519691665"	"syn65877330"	"INVALID"	"9616070"		"3554444"		"syn69899099"	"1"		
"9759435"	"sweep_submission.cleaned.bed"	"1758520105566"	"3554444"	"3f5a7b0b-bf8b-42c1-b397-9c7cd1e8f05f"	"1758520157611"	"syn65877330"	"ACCEPTED"	"9616070"		"3554444"		"syn69899117"	"1"		
"9759584"	"XG_run2_submission.yaml"	"1758568592275"	"3554444"	"022993a9-f4cd-4950-b369-b1ce8c7ced9b"	"1758568664223"	"syn65877330"	"ACCEPTED"	"9616012"		"3554444"		"syn69906452"	"1"		
"9759585"	"final_bneck_pred.yaml"	"1758569992178"	"3554444"	"4e8623eb-b56a-444a-b019-8f8192eadefe"	"1758570056374"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3554444"		"syn69906799"	"1"		
"9759586"	"sweep_calls.filtered_0p98.nonoverlap.bed"	"1758571487415"	"3554444"	"71effa1a-59b0-4c71-b5e7-1668f1ef50e6"	"1758571538561"	"syn65877330"	"ACCEPTED"	"9616072"	"411"	"3554444"		"syn69907164"	"1"		
"9759737"	"lp_sel_bin_pan2_singlesweep_50000_0.bed"	"1758832407425"	"3553843"	"9f29afb7-0a24-415e-b150-185275a581ec"	"1758832477788"	"syn65877330"	"ACCEPTED"	"9616070"		"3553843"		"syn69932009"	"1"		
"9759738"	"lp_sel_bin_pan2_singlesweep.growth_bg_50000_0.bed"	"1758832421800"	"3553843"	"0bb94dd1-72a1-4f3d-9ccc-cb9fb6b06546"	"1758832521263"	"syn65877330"	"ACCEPTED"	"9616075"		"3553843"		"syn69932007"	"1"		
"9759739"	"lp_sel_bin_pan2_multisweep_50000_0.bed"	"1758832433302"	"3553843"	"f1654ac4-4fad-4a2f-b8bb-ae71db5f96cd"	"1758832540313"	"syn65877330"	"ACCEPTED"	"9616073"		"3553843"		"syn69932006"	"1"		
"9759740"	"lp_sel_bin_pan2_multisweep.growth_bg_50000_0.bed"	"1758832446042"	"3553843"	"ac2a8254-b5f4-4813-bee0-1f73bb8c7de1"	"1758832536933"	"syn65877330"	"ACCEPTED"	"9616077"		"3553843"		"syn69932008"	"1"		
"9759741"	"lp_sel_bin_pan2_singlesweep_50000_1.bed"	"1758832722658"	"3553843"	"492a7adb-5a61-4230-80ad-1bc39f2fa067"	"1758832784696"	"syn65877330"	"ACCEPTED"	"9616070"		"3553843"		"syn69932059"	"1"		
"9759758"	"Attempt 1"	"1758918027508"	"3508906"	"89e94505-5cc5-4f3f-9140-ea978d739779"	"1758918091706"	"syn65877330"	"ACCEPTED"	"9616075"		"3508906"		"syn69937342"	"1"		
"9759759"	"Submissino 2"	"1758918296837"	"3508906"	"1328af79-059d-49a1-9279-7a2f9979f3fb"	"1758918350454"	"syn65877330"	"ACCEPTED"	"9616075"		"3508906"		"syn69937362"	"1"		
"9759760"	"Submission 3"	"1758918421800"	"3508906"	"b07e1e06-336b-44f3-9a38-13a9ecfa5225"	"1758918491964"	"syn65877330"	"ACCEPTED"	"9616075"		"3508906"		"syn69937373"	"1"		
"9759761"	"Submission 4"	"1758918617985"	"3508906"	"3ccb56ae-cf9c-44f1-96f4-ff15894d4f22"	"1758918668972"	"syn65877330"	"ACCEPTED"	"9616075"		"3508906"		"syn69937386"	"1"		
"9759797"	"Submission 1"	"1759182656246"	"3508906"	"5d1ceab3-d850-48d3-8569-09aa03e435ff"	"1759182723529"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954433"	"1"		
"9759798"	"Submission 2"	"1759183078309"	"3508906"	"e5d7007f-3d53-4530-ab2f-f19642f39c7d"	"1759183124636"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954525"	"1"		
"9759799"	"Submission 3"	"1759183387893"	"3508906"	"58dab765-52f3-42d6-9488-d3ce99694bc0"	"1759183433463"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954609"	"1"		
"9759800"	"Submission 4"	"1759183749771"	"3508906"	"afdfe3da-2583-4a79-b65f-a2ddc9be3a1b"	"1759183812921"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954683"	"1"		
"9759801"	"Submission 5"	"1759183907946"	"3508906"	"e0c7b538-4021-479a-9d76-e3ed668d6311"	"1759183972802"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954713"	"1"		
"9759802"	"Submission 6"	"1759184113794"	"3508906"	"fc398b1e-5a95-4146-827a-ab7a0f81a4bf"	"1759184167079"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954745"	"1"		
"9759803"	"Submission 7"	"1759184278994"	"3508906"	"54648e8e-adb9-4e6d-b5bd-497bfaede6ab"	"1759184338875"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69716582"	"1"		
"9759804"	"Submission 7 (revised)"	"1759184377591"	"3508906"	"e5be1fa8-3251-48e5-a68a-fbcdd1c59f62"	"1759184430377"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954782"	"1"		
"9759805"	"Submission 8"	"1759184648717"	"3508906"	"10fa414a-f7d6-4674-9bed-dd4aee7ba3b1"	"1759184705029"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954853"	"1"		
"9759806"	"Submission 9"	"1759185061904"	"3508906"	"1a549bb1-e5c2-485d-8e5b-2dfab3f3357b"	"1759185129661"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69954938"	"1"		
"9759816"	"Submission 10"	"1759201503073"	"3508906"	"6fec9d5c-63f4-447f-a87b-24131f455fd3"	"1759201565341"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69717323"	"2"		
"9759817"	"Submission 10 (revised)"	"1759201640027"	"3508906"	"9ee11954-d9d8-4627-8fcd-887a4e310f88"	"1759201691706"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956676"	"1"		
"9759818"	"Submission 11"	"1759201925377"	"3508906"	"f5794a3e-3610-4b1d-a303-2e6f77e87c16"	"1759201978731"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956736"	"1"		
"9759819"	"Submission 12"	"1759202307763"	"3508906"	"e029a409-9ba5-48f5-8696-32cc8a9443e0"	"1759202370504"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956772"	"1"		
"9759820"	"Submission 13"	"1759202535262"	"3508906"	"5e04371b-f528-492b-a41d-da0ac2093a11"	"1759202600525"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956796"	"1"		
"9759822"	"Multiple 14"	"1759202865464"	"3508906"	"766d7d7b-bb0e-4269-9555-5715b2e3c2a3"	"1759202934729"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956844"	"1"		
"9759824"	"Submission 15"	"1759203143576"	"3508906"	"492a340d-b138-4273-994f-36c31809d34e"	"1759203199130"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956902"	"1"		
"9759825"	"Submission 16"	"1759203349468"	"3508906"	"e3648f2e-2fd0-4ce0-8421-1f8985d793f4"	"1759203419409"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956929"	"1"		
"9759827"	"Submission 17"	"1759203613250"	"3508906"	"4c826fd0-0b55-4e93-91b3-4037e41b05ce"	"1759203660655"	"syn65877330"	"ACCEPTED"	"9616073"		"3508906"		"syn69956982"	"1"		
"9760280"	"Submission 1"	"1759705663610"	"3508906"	"367d28a0-3e0f-45c0-825d-a5a76894c761"	"1759705729670"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069770"	"1"		
"9760281"	"Submission 2"	"1759706027052"	"3508906"	"95690a5b-205f-4f88-8806-0953c6d22b36"	"1759706078271"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069807"	"1"		
"9760282"	"Submission 3"	"1759706061086"	"3508906"	"cb727271-d280-431a-a17d-4de3897172f4"	"1759706121406"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069809"	"1"		
"9760283"	"Submission 4"	"1759706230302"	"3508906"	"c58554ed-3106-48c1-b6ab-5f3a4dc4d8e8"	"1759706288333"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069808"	"1"		
"9760284"	"Submission 5"	"1759706344367"	"3508906"	"72d52c1a-21c5-4399-8920-375cc6a2e915"	"1759706394584"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069810"	"1"		
"9760285"	"Submission 6"	"1759707316646"	"3508906"	"2e6260d8-da9f-4c57-8924-1756a6856803"	"1759707386847"	"syn65877330"	"ACCEPTED"	"9616016"		"3508906"		"syn70069885"	"1"		
"9760286"	"Admixture Submission"	"1759707623870"	"3508906"	"df5749fa-56e7-4eec-9ebf-2ba138c058e3"	"1759707673905"	"syn65877330"	"ACCEPTED"	"9616044"	"412"	"3508906"		"syn70069896"	"1"		
"9760513"	"chr21_singlesweep.test.bed"	"1760037550775"	"3553620"	"7e7458bd-513f-4121-8bdf-9c4ebba4a78c"	"1760037617679"	"syn65877330"	"ACCEPTED"	"9616070"		"3553620"		"syn70090684"	"1"		
"9760514"	"test_2_region.bed"	"1760037883076"	"3553620"	"a573d5c0-a627-431b-9357-27453219b294"	"1760037949812"	"syn65877330"	"ACCEPTED"	"9616070"		"3553620"		"syn70090717"	"1"		
"9760516"	"test_single_bg_region.bed"	"1760040437575"	"3553620"	"6d1d98a7-6196-4e3d-ae3e-3e3920b20426"	"1760040498870"	"syn65877330"	"ACCEPTED"	"9616075"		"3553620"		"syn70090914"	"1"		
"9760517"	"test_single_bg_narrow.bed"	"1760040857312"	"3553620"	"bc86dc02-d73b-4759-882f-48dbc525aa73"	"1760040922955"	"syn65877330"	"ACCEPTED"	"9616075"		"3553620"		"syn70090938"	"1"		
"9760518"	"test_single_bg_narrow2.bed"	"1760041242607"	"3553620"	"55c78d95-00cf-4d8f-b940-5d22ecb12176"	"1760041300991"	"syn65877330"	"ACCEPTED"	"9616075"		"3553620"		"syn70090976"	"1"		
"9760519"	"test_single_bg_narrow2.bed"	"1760041464024"	"3553620"	"419f9c90-2bc9-458c-8e75-e8d97c57b100"	"1760041517679"	"syn65877330"	"ACCEPTED"	"9616075"		"3553620"		"syn70090976"	"3"		
"9760520"	"test_multi_reg1.bed"	"1760041921164"	"3553620"	"ea4b14bf-da80-4e81-8e86-bc16a576a6fc"	"1760041975914"	"syn65877330"	"ACCEPTED"	"9616073"		"3553620"		"syn70091046"	"1"		
"9760521"	"test_single_large.bed"	"1760042177884"	"3553620"	"dcc438ee-270a-4c2e-8ba3-c1bb204ded40"	"1760042227689"	"syn65877330"	"ACCEPTED"	"9616070"		"3553620"		"syn70091074"	"1"		
"9760866"	"multi_cnn_test_2"	"1760971122458"	"3558940"	"209d97a5-40f3-4ded-9295-de68eb107475"	"1760971186606"	"syn65877330"	"ACCEPTED"	"9616073"		"3558940"		"syn70524100"	"1"		
"9760869"	"single_cnn_test_lr_1"	"1760975828346"	"3558940"	"0bf7592a-5b56-4db5-b888-70cecff60f81"	"1760975887628"	"syn65877330"	"ACCEPTED"	"9616070"		"3558940"		"syn70524468"	"1"		
"9760870"	"single_cnn_test_lr_2"	"1760977704362"	"3558940"	"08812ef3-33b9-4281-bbe0-48b36585772d"	"1760977784416"	"syn65877330"	"ACCEPTED"	"9616070"		"3558940"		"syn70524564"	"1"		
"9760884"	"single_bgs_cnn_test_1"	"1761060954543"	"3558940"	"950a33c0-77fa-4c5d-be0f-e5294cdcab4a"	"1761061019459"	"syn65877330"	"ACCEPTED"	"9616075"		"3558940"		"syn70684251"	"1"		
"9760886"	"single_cnn_test_lr_3"	"1761063939733"	"3558940"	"eeb3d487-5f50-472b-9ff2-3056ff5ffd77"	"1761064000618"	"syn65877330"	"ACCEPTED"	"9616070"		"3558940"		"syn70684442"	"1"		
"9760906"	"multi_cnn_test_3"	"1761130083947"	"3558940"	"68eadcfe-9904-4e3d-8033-1eac4d1b3d86"	"1761130149637"	"syn65877330"	"ACCEPTED"	"9616073"		"3558940"		"syn70716367"	"1"		
"9760960"	"submission 1"	"1761170712780"	"3554268"	"b39b6a04-350e-42c5-9096-5544376fd397"	"1761170783258"	"syn65877330"	"ACCEPTED"	"9616014"		"3554268"		"syn70750131"	"1"		
"9760977"	"lr_singlesweep_manual"	"1761255902101"	"3553843"	"e59d0558-d3e6-4745-bf4e-f5416fa93531"	"1761255982698"	"syn65877330"	"ACCEPTED"	"9616070"		"3553843"		"syn70754700"	"1"		
"9760978"	"lr_singlesweep.growth_bg"	"1761255925710"	"3553843"	"1a442b47-98a4-4ecc-be0b-0a834cb39fe1"	"1761255999263"	"syn65877330"	"ACCEPTED"	"9616075"		"3553843"		"syn70754697"	"1"		
"9760979"	"lr_multisweep"	"1761255948037"	"3553843"	"9a2ede92-47e0-45c9-aa51-03a5f022bd14"	"1761256027033"	"syn65877330"	"ACCEPTED"	"9616073"		"3553843"		"syn70754698"	"1"		
"9760980"	"lr_multisweep.growth_bg"	"1761255966191"	"3553843"	"80858727-a2b9-472e-b95d-88f70582a7bd"	"1761256042550"	"syn65877330"	"ACCEPTED"	"9616077"		"3553843"		"syn70754699"	"1"		
"9761146"	"chr21_windowed_tajima_d_selection_regions.bed"	"1761571325433"	"3558293"	"491cb40b-2cf6-44c7-849b-de0c5106a348"	"1761571391424"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70775523"	"1"		
"9761147"	"ihs_0.05_chr21_window_selection_regions.bed"	"1761571853275"	"3557947"	"f217be87-f0a3-4e4b-9d6a-ca0fecfe3d49"	"1761571916797"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70775551"	"1"		
"9761148"	"nsl_0.05_chr21_window_selection_regions.bed"	"1761571878992"	"3557947"	"a44a4add-81f4-406f-ae1c-ef9d4b883bbb"	"1761571943605"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn70775552"	"1"		
"9761179"	"GHIST_2025_bottleneck.final.yaml"	"1761664556640"	"3547691"	"6e541db3-ae7c-4efe-911d-a6edc41232cd"	"1761664620789"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3550689"		"syn70779908"	"1"		
"9761180"	"fourth"	"1761666412418"	"3508154"	"cecd96e8-5a07-4be6-8a13-6b2a4edfe661"	"1761666479113"	"syn65877330"	"ACCEPTED"	"9616013"		"3550691"		"syn70779968"	"1"		
"9761181"	"fifth"	"1761666431700"	"3508154"	"a4c756c5-2d90-4312-885b-ae5cdb04b29c"	"1761666506635"	"syn65877330"	"ACCEPTED"	"9616013"		"3550691"		"syn70779967"	"1"		
"9761183"	"six"	"1761670090155"	"3508154"	"c4a71e10-b695-4d88-b5dc-6817ca457672"	"1761670150165"	"syn65877330"	"ACCEPTED"	"9616013"		"3550691"		"syn70780117"	"1"		
"9761184"	"seven"	"1761670115742"	"3508154"	"1bfae917-73b3-4322-a0d2-ae666e7469a6"	"1761670190339"	"syn65877330"	"ACCEPTED"	"9616013"		"3550691"		"syn70780116"	"1"		
"9761192"	"second"	"1761671852643"	"3508154"	"77cb42a9-1bed-484a-8188-0b337db38495"	"1761671911963"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn70780245"	"1"		
"9761193"	"third"	"1761671882674"	"3508154"	"299bfe49-6dc1-4a5d-8ac8-32ffa0015d17"	"1761671939589"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn70780246"	"1"		
"9761194"	"fourth"	"1761672307176"	"3508154"	"6bb18465-f8c1-4655-90bb-408ae3014a3e"	"1761672365979"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn70780311"	"1"		
"9761196"	"five"	"1761673209056"	"3508154"	"e4e6aad8-bcd8-41b0-93b4-97078557fadd"	"1761673257346"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn70780380"	"1"		
"9761199"	"six"	"1761678238079"	"3508154"	"b779cc3a-e8fc-4b15-af00-e9637e7021be"	"1761678290557"	"syn65877330"	"ACCEPTED"	"9616015"		"3550691"		"syn70780837"	"1"		
"9761353"	"test1-right"	"1761857705260"	"3561154"	"07e4d72d-5b37-4a1a-80ff-5638f0deb161"	"1761857764033"	"syn65877330"	"ACCEPTED"	"9616070"		"3562259"		"syn70814620"	"1"		
"9761354"	"test2.bed"	"1761857728833"	"3561154"	"82b1ed05-f4dc-4d78-898b-1b17aa09fbf8"	"1761857790780"	"syn65877330"	"ACCEPTED"	"9616070"		"3562259"		"syn70814639"	"1"		
"9761422"	"chr21.windowed_tajima_d_single_region.bed"	"1762110956126"	"3558293"	"f3121476-0863-4a71-ada3-4a39a9bcbe49"	"1762111014031"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70967641"	"1"		
"9761423"	"chr21.windowed_tajima_d_single_region.bed"	"1762112319546"	"3558293"	"664bd95b-5e9e-4f00-b33b-2692b3b41dbe"	"1762112377680"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70967641"	"2"		
"9761424"	"ihs_chr21_single_region.bed"	"1762112931053"	"3558293"	"ff571103-8876-4d84-a852-90386662861e"	"1762112988746"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70967714"	"1"		
"9761425"	"21.accessible.bed"	"1762175510556"	"3557947"	"b65691f4-1a5d-4609-a0d4-35e695813812"	"1762175572078"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979218"	"1"		
"9761426"	"chr21.windowed_tajima_d_single_region.bed"	"1762178938426"	"3558293"	"c67b4122-06d3-4caf-9b9b-768f8d435900"	"1762178998403"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70967641"	"3"		
"9761427"	"chr21.windowed_tajima_d_single_region.10000_1.bed"	"1762180688648"	"3558293"	"25cf2cde-4ed9-4cb3-89ee-f39674373c25"	"1762180746106"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979406"	"1"		
"9761428"	"chr21.windowed_tajima_d_single_region.50000_1.bed"	"1762180793643"	"3558293"	"cae3c8b7-8bb0-4312-bf3f-e298daf2c70c"	"1762180855180"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn70979409"	"1"		
"9761429"	"chr21.windowed_tajima_d_single_region.20000_1.bed"	"1762180843806"	"3558293"	"894e7161-d874-4093-9a3f-e6e8d75e951e"	"1762180893506"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979407"	"1"		
